fecha,producto_id,cantidad_vendida,precio,stock_actual,nombre_producto,categoria,marca,descuento_porcentaje,clima_predominante,costo_envio
2026-02-13,PROD-105,9,250.0,43,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.48
2026-02-13,PROD-106,16,139.93,130,Silla Gamer,Muebles,SecretLab,30,Frío,7.37
2026-02-14,PROD-101,36,719.99,11,Smartphone Galaxy,Electrónica,Samsung,20,Frío,5.26
2026-02-14,PROD-102,54,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.91
2026-02-14,PROD-103,29,85.5,28,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.32
2026-02-14,PROD-104,6,15.0,71,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.38
2026-02-14,PROD-105,6,225.0,37,Cafetera Espresso,Hogar,DeLonghi,10,Frío,3.54
2026-02-14,PROD-106,20,199.9,110,Silla Gamer,Muebles,SecretLab,0,Frío,9.23
2026-02-15,PROD-101,36,809.99,0,Smartphone Galaxy,Electrónica,Samsung,10,Frío,6.85
2026-02-15,PROD-102,51,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.34
2026-02-15,PROD-103,35,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.68
2026-02-15,PROD-104,5,13.5,66,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,6.44
2026-02-15,PROD-105,9,250.0,28,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.78
2026-02-15,PROD-106,18,199.9,92,Silla Gamer,Muebles,SecretLab,0,Frío,5.43
2026-02-16,PROD-101,25,899.99,109,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.49
2026-02-16,PROD-102,41,120.0,152,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.94
2026-02-16,PROD-103,31,68.4,170,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Frío,2.25
2026-02-16,PROD-104,6,15.0,60,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.31
2026-02-16,PROD-105,8,250.0,211,Cafetera Espresso,Hogar,DeLonghi,0,Frío,9.37
2026-02-16,PROD-106,17,199.9,75,Silla Gamer,Muebles,SecretLab,0,Frío,3.37
2026-02-17,PROD-101,21,899.99,88,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.39
2026-02-17,PROD-102,28,120.0,124,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.38
2026-02-17,PROD-103,25,85.5,145,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.15
2026-02-17,PROD-104,4,15.0,56,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.68
2026-02-17,PROD-105,6,250.0,205,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.77
2026-02-17,PROD-106,14,199.9,61,Silla Gamer,Muebles,SecretLab,0,Frío,9.55
2026-02-18,PROD-101,26,899.99,62,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.38
2026-02-18,PROD-102,38,120.0,86,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.82
2026-02-18,PROD-103,25,85.5,120,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.2
2026-02-18,PROD-104,4,15.0,52,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.47
2026-02-18,PROD-105,9,250.0,196,Cafetera Espresso,Hogar,DeLonghi,0,Frío,8.07
2026-02-18,PROD-106,13,199.9,48,Silla Gamer,Muebles,SecretLab,0,Frío,7.84
2026-02-19,PROD-101,23,899.99,39,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.04
2026-02-19,PROD-102,29,120.0,57,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.94
2026-02-19,PROD-103,25,85.5,95,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.35
2026-02-19,PROD-104,6,10.5,46,Protector Solar FPS50,Salud y Belleza,Nivea,30,Frío,7.6
2026-02-19,PROD-105,7,250.0,189,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.34
2026-02-19,PROD-106,15,199.9,33,Silla Gamer,Muebles,SecretLab,0,Frío,5.07
2026-02-20,PROD-101,19,899.99,20,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.66
2026-02-20,PROD-102,23,120.0,34,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.2
2026-02-20,PROD-103,24,85.5,71,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.87
2026-02-20,PROD-104,5,15.0,41,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.97
2026-02-20,PROD-105,6,250.0,183,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.22
2026-02-20,PROD-106,15,199.9,18,Silla Gamer,Muebles,SecretLab,0,Frío,7.6
2026-02-21,PROD-101,26,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.95
2026-02-21,PROD-102,49,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.68
2026-02-21,PROD-103,34,85.5,37,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.16
2026-02-21,PROD-104,6,15.0,35,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.08
2026-02-21,PROD-105,9,250.0,174,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.06
2026-02-21,PROD-106,19,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,2.49
2026-02-22,PROD-101,42,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.26
2026-02-22,PROD-102,46,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.6
2026-02-22,PROD-103,32,85.5,5,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.47
2026-02-22,PROD-104,6,15.0,29,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.95
2026-02-22,PROD-105,14,200.0,160,Cafetera Espresso,Hogar,DeLonghi,20,Frío,8.28
2026-02-22,PROD-106,19,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,4.16
2026-02-23,PROD-101,36,629.99,127,Smartphone Galaxy,Electrónica,Samsung,30,Frío,7.96
2026-02-23,PROD-102,31,120.0,200,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.78
2026-02-23,PROD-103,23,85.5,162,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.27
2026-02-23,PROD-104,3,15.0,172,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.74
2026-02-23,PROD-105,8,250.0,152,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.7
2026-02-23,PROD-106,11,199.9,146,Silla Gamer,Muebles,SecretLab,0,Frío,9.98
2026-02-24,PROD-101,31,629.99,96,Smartphone Galaxy,Electrónica,Samsung,30,Frío,5.33
2026-02-24,PROD-102,47,120.0,153,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.31
2026-02-24,PROD-103,22,85.5,140,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.99
2026-02-24,PROD-104,6,15.0,166,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.01
2026-02-24,PROD-105,10,200.0,142,Cafetera Espresso,Hogar,DeLonghi,20,Frío,4.18
2026-02-24,PROD-106,20,199.9,126,Silla Gamer,Muebles,SecretLab,0,Frío,9.4
2026-02-25,PROD-101,19,899.99,77,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.89
2026-02-25,PROD-102,49,120.0,104,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.45
2026-02-25,PROD-103,25,85.5,115,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.27
2026-02-25,PROD-104,4,12.0,162,Protector Solar FPS50,Salud y Belleza,Nivea,20,Frío,3.77
2026-02-25,PROD-105,9,250.0,133,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.23
2026-02-25,PROD-106,14,199.9,112,Silla Gamer,Muebles,SecretLab,0,Frío,6.62
2026-02-26,PROD-101,22,899.99,55,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.39
2026-02-26,PROD-102,24,120.0,80,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.85
2026-02-26,PROD-103,25,85.5,90,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.65
2026-02-26,PROD-104,4,15.0,158,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.87
2026-02-26,PROD-105,7,250.0,126,Cafetera Espresso,Hogar,DeLonghi,0,Frío,6.12
2026-02-26,PROD-106,10,199.9,102,Silla Gamer,Muebles,SecretLab,0,Frío,6.67
2026-02-27,PROD-101,22,899.99,33,Smartphone Galaxy,Electrónica,Samsung,0,Frío,6.62
2026-02-27,PROD-102,45,120.0,35,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.24
2026-02-27,PROD-103,27,85.5,63,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.18
2026-02-27,PROD-104,5,15.0,153,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.36
2026-02-27,PROD-105,8,250.0,118,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.88
2026-02-27,PROD-106,13,199.9,89,Silla Gamer,Muebles,SecretLab,0,Frío,3.98
2026-02-28,PROD-101,36,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.56
2026-02-28,PROD-102,72,84.0,0,Zapatillas Running,Ropa y Calzado,Nike,30,Frío,4.97
2026-02-28,PROD-103,32,85.5,31,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.64
2026-02-28,PROD-104,6,15.0,147,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.21
2026-02-28,PROD-105,8,250.0,110,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.79
2026-02-28,PROD-106,17,199.9,72,Silla Gamer,Muebles,SecretLab,0,Frío,9.96
2026-03-01,PROD-101,35,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.18
2026-03-01,PROD-102,38,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.52
2026-03-01,PROD-103,11,85.5,20,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.78
2026-03-01,PROD-104,5,13.5,142,Protector Solar FPS50,Salud y Belleza,Nivea,10,Templado,6.44
2026-03-01,PROD-105,7,250.0,103,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.21
2026-03-01,PROD-106,15,199.9,57,Silla Gamer,Muebles,SecretLab,0,Templado,5.07
2026-03-02,PROD-101,18,899.99,119,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.33
2026-03-02,PROD-102,31,108.0,102,Zapatillas Running,Ropa y Calzado,Nike,10,Templado,8.32
2026-03-02,PROD-103,10,85.5,157,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.38
2026-03-02,PROD-104,5,15.0,137,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.55
2026-03-02,PROD-105,8,200.0,95,Cafetera Espresso,Hogar,DeLonghi,20,Templado,4.51
2026-03-02,PROD-106,11,199.9,231,Silla Gamer,Muebles,SecretLab,0,Templado,6.41
2026-03-03,PROD-101,25,899.99,94,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.71
2026-03-03,PROD-102,29,120.0,73,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.26
2026-03-03,PROD-103,11,85.5,146,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,3.52
2026-03-03,PROD-104,6,15.0,131,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.43
2026-03-03,PROD-105,8,250.0,87,Cafetera Espresso,Hogar,DeLonghi,0,Templado,2.3
2026-03-03,PROD-106,11,199.9,220,Silla Gamer,Muebles,SecretLab,0,Templado,9.78
2026-03-04,PROD-101,20,899.99,74,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.28
2026-03-04,PROD-102,36,120.0,37,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.52
2026-03-04,PROD-103,9,85.5,137,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.36
2026-03-04,PROD-104,5,15.0,126,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.12
2026-03-04,PROD-105,10,250.0,77,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.34
2026-03-04,PROD-106,20,199.9,200,Silla Gamer,Muebles,SecretLab,0,Templado,8.04
2026-03-05,PROD-101,21,899.99,53,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.32
2026-03-05,PROD-102,45,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.39
2026-03-05,PROD-103,9,85.5,128,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.5
2026-03-05,PROD-104,3,15.0,123,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.9
2026-03-05,PROD-105,5,250.0,72,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.32
2026-03-05,PROD-106,12,199.9,188,Silla Gamer,Muebles,SecretLab,0,Templado,8.28
2026-03-06,PROD-101,30,899.99,23,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.92
2026-03-06,PROD-102,44,84.0,0,Zapatillas Running,Ropa y Calzado,Nike,30,Templado,8.08
2026-03-06,PROD-103,9,85.5,119,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.53
2026-03-06,PROD-104,5,15.0,118,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,2.49
2026-03-06,PROD-105,7,250.0,65,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.62
2026-03-06,PROD-106,14,199.9,174,Silla Gamer,Muebles,SecretLab,0,Templado,8.38
2026-03-07,PROD-101,33,809.99,0,Smartphone Galaxy,Electrónica,Samsung,10,Templado,9.45
2026-03-07,PROD-102,48,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.77
2026-03-07,PROD-103,13,85.5,106,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.62
2026-03-07,PROD-104,6,15.0,112,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.26
2026-03-07,PROD-105,11,250.0,54,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.91
2026-03-07,PROD-106,21,199.9,153,Silla Gamer,Muebles,SecretLab,0,Templado,6.31
2026-03-08,PROD-101,26,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.82
2026-03-08,PROD-102,62,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.69
2026-03-08,PROD-103,14,85.5,92,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.14
2026-03-08,PROD-104,7,15.0,105,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,4.45
2026-03-08,PROD-105,10,250.0,44,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.2
2026-03-08,PROD-106,16,199.9,137,Silla Gamer,Muebles,SecretLab,0,Templado,3.61
2026-03-09,PROD-101,37,629.99,172,Smartphone Galaxy,Electrónica,Samsung,30,Templado,6.77
2026-03-09,PROD-102,33,120.0,115,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.74
2026-03-09,PROD-103,7,85.5,85,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.16
2026-03-09,PROD-104,5,15.0,100,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.7
2026-03-09,PROD-105,8,250.0,159,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.78
2026-03-09,PROD-106,14,199.9,123,Silla Gamer,Muebles,SecretLab,0,Templado,7.76
2026-03-10,PROD-101,26,899.99,146,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.37
2026-03-10,PROD-102,45,120.0,70,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.84
2026-03-10,PROD-103,10,85.5,75,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.84
2026-03-10,PROD-104,6,15.0,94,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.6
2026-03-10,PROD-105,6,250.0,153,Cafetera Espresso,Hogar,DeLonghi,0,Templado,8.92
2026-03-10,PROD-106,15,199.9,108,Silla Gamer,Muebles,SecretLab,0,Templado,7.33
2026-03-11,PROD-101,32,899.99,114,Smartphone Galaxy,Electrónica,Samsung,0,Templado,6.97
2026-03-11,PROD-102,35,120.0,35,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.96
2026-03-11,PROD-103,6,85.5,69,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.34
2026-03-11,PROD-104,4,15.0,90,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.73
2026-03-11,PROD-105,6,250.0,147,Cafetera Espresso,Hogar,DeLonghi,0,Templado,4.81
2026-03-11,PROD-106,18,199.9,90,Silla Gamer,Muebles,SecretLab,0,Templado,5.99
2026-03-12,PROD-101,21,899.99,93,Smartphone Galaxy,Electrónica,Samsung,0,Templado,6.45
2026-03-12,PROD-102,41,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.01
2026-03-12,PROD-103,11,85.5,58,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.54
2026-03-12,PROD-104,2,15.0,88,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,6.89
2026-03-12,PROD-105,10,250.0,137,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.82
2026-03-12,PROD-106,16,199.9,74,Silla Gamer,Muebles,SecretLab,0,Templado,2.23
2026-03-13,PROD-101,30,899.99,63,Smartphone Galaxy,Electrónica,Samsung,0,Templado,2.61
2026-03-13,PROD-102,39,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,8.32
2026-03-13,PROD-103,4,85.5,54,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,3.04
2026-03-13,PROD-104,4,15.0,84,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.81
2026-03-13,PROD-105,8,250.0,129,Cafetera Espresso,Hogar,DeLonghi,0,Templado,4.51
2026-03-13,PROD-106,21,159.92,53,Silla Gamer,Muebles,SecretLab,20,Templado,3.77
2026-03-14,PROD-101,31,899.99,32,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.09
2026-03-14,PROD-102,44,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.11
2026-03-14,PROD-103,14,85.5,40,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.55
2026-03-14,PROD-104,6,15.0,78,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.75
2026-03-14,PROD-105,11,250.0,118,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.78
2026-03-14,PROD-106,22,199.9,31,Silla Gamer,Muebles,SecretLab,0,Templado,4.51
2026-03-15,PROD-101,29,899.99,3,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.84
2026-03-15,PROD-102,52,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.71
2026-03-15,PROD-103,10,85.5,30,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,6.72
2026-03-15,PROD-104,6,15.0,72,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.78
2026-03-15,PROD-105,7,250.0,111,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.16
2026-03-15,PROD-106,19,199.9,12,Silla Gamer,Muebles,SecretLab,0,Templado,3.09
